"STATISTIC","Statistic","TLIST(D1)","Date","C02196V02652","County","UNIT","VALUE"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1106","Sligo","%","48.8"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1201","Laois","%","48.7"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1202","Longford","%","49.5"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1203","Offaly","%","50.4"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1204","Westmeath","%","54.4"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1303","Mayo","%","45.6"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE1304","Roscommon","%","44.9"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE21","Dublin","%","72.7"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE2201","Kildare","%","53"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE2202","Meath","%","53.2"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE2203","Wicklow","%","56.6"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE2301","Clare","%","50.2"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE2401","Carlow","%","45.9"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE2402","Kilkenny","%","51"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE05122","Tipperary","%","46.4"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE2406","Wexford","%","51"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE2503","Kerry","%","51.9"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE05316","Cork","%","57"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE04225","Galway","%","53.2"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE05118","Limerick","%","56.9"
"SLI01C01","Staying Local Indicator","2020M12D02","2020 December 02","IE05225","Waterford","%","57.4"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","-","State","%","58.1"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1101","Cavan","%","48.4"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1102","Donegal","%","47.8"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1103","Leitrim","%","46.8"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1104","Louth","%","59"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1105","Monaghan","%","50.3"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1106","Sligo","%","48.9"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1201","Laois","%","48.5"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1202","Longford","%","49.6"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1203","Offaly","%","50.3"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1204","Westmeath","%","54.5"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1303","Mayo","%","45.6"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE1304","Roscommon","%","44.8"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE21","Dublin","%","72.4"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE2201","Kildare","%","52.6"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE2202","Meath","%","52.6"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE2203","Wicklow","%","56.2"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE2301","Clare","%","50.2"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE2401","Carlow","%","45.8"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE2402","Kilkenny","%","50.8"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE05122","Tipperary","%","46.1"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE2406","Wexford","%","50.8"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE2503","Kerry","%","52"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE05316","Cork","%","56.7"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE04225","Galway","%","53.2"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE05118","Limerick","%","56.9"
"SLI01C01","Staying Local Indicator","2020M12D03","2020 December 03","IE05225","Waterford","%","57.1"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","-","State","%","57.6"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1101","Cavan","%","48.3"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1102","Donegal","%","47.7"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1103","Leitrim","%","46.9"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1104","Louth","%","58.5"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1105","Monaghan","%","50.1"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1106","Sligo","%","48.9"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1201","Laois","%","48.2"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1202","Longford","%","49.4"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1203","Offaly","%","50"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1204","Westmeath","%","54.4"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1303","Mayo","%","45.6"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE1304","Roscommon","%","44.6"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE21","Dublin","%","71.9"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE2201","Kildare","%","51.8"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE2202","Meath","%","51.9"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE2203","Wicklow","%","55.5"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE2301","Clare","%","50"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE2401","Carlow","%","45.5"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE2402","Kilkenny","%","50.4"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE05122","Tipperary","%","45.8"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE2406","Wexford","%","50.5"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE2503","Kerry","%","51.8"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE05316","Cork","%","56.2"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE04225","Galway","%","53.1"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE05118","Limerick","%","56.8"
"SLI01C01","Staying Local Indicator","2020M12D04","2020 December 04","IE05225","Waterford","%","56.7"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","-","State","%","57.9"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1101","Cavan","%","48.4"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1102","Donegal","%","47.9"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1103","Leitrim","%","46.7"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1104","Louth","%","59.2"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1105","Monaghan","%","50"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1106","Sligo","%","49.4"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1201","Laois","%","48.7"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1202","Longford","%","48.8"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1203","Offaly","%","50.3"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1204","Westmeath","%","54.7"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1303","Mayo","%","46.1"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE1304","Roscommon","%","45.1"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE21","Dublin","%","72.1"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE2201","Kildare","%","52.6"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE2202","Meath","%","52.4"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE2203","Wicklow","%","55.9"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE2301","Clare","%","50.3"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE2401","Carlow","%","46.4"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE2402","Kilkenny","%","50.5"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE05122","Tipperary","%","46"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE2406","Wexford","%","50.6"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE2503","Kerry","%","52.4"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE05316","Cork","%","56"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE04225","Galway","%","53.1"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE05118","Limerick","%","56.4"
"SLI01C01","Staying Local Indicator","2020M12D05","2020 December 05","IE05225","Waterford","%","56.7"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","-","State","%","57.5"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1101","Cavan","%","48.2"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1102","Donegal","%","47.7"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1103","Leitrim","%","46.7"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1104","Louth","%","59.1"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1105","Monaghan","%","49.8"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1106","Sligo","%","49.5"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1201","Laois","%","48.4"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1202","Longford","%","48.7"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1203","Offaly","%","50"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1204","Westmeath","%","54.6"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1303","Mayo","%","46.1"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE1304","Roscommon","%","45.2"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE21","Dublin","%","71.7"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE2201","Kildare","%","52.2"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE2202","Meath","%","51.9"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE2203","Wicklow","%","55.2"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE2301","Clare","%","49.9"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE2401","Carlow","%","46.4"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE2402","Kilkenny","%","50.1"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE05122","Tipperary","%","45.6"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE2406","Wexford","%","50.2"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE2503","Kerry","%","52.3"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE05316","Cork","%","55.2"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE04225","Galway","%","52.7"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE05118","Limerick","%","56"
"SLI01C01","Staying Local Indicator","2020M12D06","2020 December 06","IE05225","Waterford","%","56.2"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","-","State","%","57.2"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1101","Cavan","%","48"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1102","Donegal","%","47.7"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1103","Leitrim","%","46.7"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1104","Louth","%","59"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1105","Monaghan","%","49.6"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1106","Sligo","%","49.4"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1201","Laois","%","48.1"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1202","Longford","%","48.7"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1203","Offaly","%","49.8"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1204","Westmeath","%","54.7"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1303","Mayo","%","46.1"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE1304","Roscommon","%","45.1"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE21","Dublin","%","71.3"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE2201","Kildare","%","51.8"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE2202","Meath","%","51.5"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE2203","Wicklow","%","54.6"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE2301","Clare","%","49.8"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE2401","Carlow","%","46.1"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE2402","Kilkenny","%","49.9"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE05122","Tipperary","%","45.5"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE2406","Wexford","%","49.9"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE2503","Kerry","%","52.3"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE05316","Cork","%","54.9"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE04225","Galway","%","52.5"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE05118","Limerick","%","55.9"
"SLI01C01","Staying Local Indicator","2020M12D07","2020 December 07","IE05225","Waterford","%","56"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","-","State","%","56.6"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1101","Cavan","%","47.4"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1102","Donegal","%","47.2"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1103","Leitrim","%","46"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1104","Louth","%","58.6"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1105","Monaghan","%","49.1"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1106","Sligo","%","48.8"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1201","Laois","%","47.3"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1202","Longford","%","47.9"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1203","Offaly","%","49.1"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1204","Westmeath","%","54"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1303","Mayo","%","45.3"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE1304","Roscommon","%","44.5"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE21","Dublin","%","70.8"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE2201","Kildare","%","51.1"
"SLI01C01","Staying Local Indicator","2020M12D08","2020 December 08","IE2202","Meath","%","51.1"
